length,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,star,hotness
214478,0.802,0.00793,0.903,3.91e-06,0.132,-5.071,0.0508,130.003,4,False,1.0
198198,0.818,0.00118,0.823,1.62e-05,0.239,-5.88,0.0398,124.975,4,False,1.0
214478,0.8,0.00789,0.903,4.86e-06,0.126,-5.04,0.0471,130.007,4,False,1.0
248026,0.704,0.0342,0.859,0.0,0.114,-4.156,0.0433,147.973,4,False,1.0
206027,0.817,0.185,0.95,0.0,0.337,-1.991,0.0458,133.041,4,False,3.0
186775,0.738,0.185,0.889,0.0,0.0661,-3.019,0.073,115.041,4,False,3.0
230008,0.641,0.014,0.877,0.000131,0.0792,-2.726,0.0337,130.045,4,False,3.0
190171,0.774,0.37,0.928,2.46e-06,0.0857,-4.026,0.0425,124.942,4,False,2.0
208773,0.854,0.00136,0.833,0.0703,0.0466,-2.787,0.043,128.008,4,False,3.0
212200,0.834,0.0767,0.872,0.00135,0.291,-4.584,0.0622,146.001,4,False,1.0
218697,0.694,0.39,0.9,4.81e-06,0.27,-3.31,0.0393,117.94,4,False,3.0
219586,0.852,0.0957,0.804,1.13e-05,0.0757,-2.605,0.0639,115.022,4,False,1.0
232333,0.606,0.262,0.872,0.0,0.125,-2.114,0.0519,129.965,4,False,1.0
211330,0.43,0.702,0.814,2.52e-06,0.125,-3.667,0.123,179.988,4,False,1.0
204377,0.722,0.0301,0.909,0.0,0.314,-1.919,0.105,110.053,4,False,3.0
194712,0.65,0.0346,0.877,0.0,0.334,-1.918,0.0398,107.878,4,False,3.0
193321,0.853,0.379,0.638,0.0,0.27,-4.911,0.0536,102.06,4,False,1.0
176532,0.793,0.332,0.705,0.0,0.0751,-4.536,0.0695,95.989,4,False,1.0
235555,0.387,0.832,0.361,0.0,0.103,-5.828,0.0311,122.74,4,False,1.0
247435,0.362,0.83,0.229,0.0,0.11,-8.546,0.0298,96.898,4,False,1.0
224160,0.627,0.0708,0.841,0.0,0.128,-3.398,0.0287,132.052,4,False,3.0
234967,0.68,0.0151,0.949,3.62e-05,0.0433,-2.836,0.039,107.988,4,False,3.0
214750,0.769,0.359,0.837,0.0,0.238,-3.499,0.0631,120.005,4,False,1.0
238920,0.735,0.0511,0.911,0.0,0.074,-3.282,0.0437,103.978,4,False,1.0
233489,0.77,0.144,0.873,0.0,0.373,-3.444,0.103,120.007,4,False,1.0
188865,0.737,0.0198,0.908,2.64e-06,0.18,-3.244,0.0552,121.986,4,False,1.0
198693,0.798,0.00325,0.694,0.0365,0.348,-5.032,0.0415,119.948,4,False,3.0
215928,0.329,0.431,0.593,7.67e-06,0.183,-6.384,0.0333,69.944,4,False,1.0
222589,0.633,0.0617,0.877,0.0,0.301,-2.917,0.0614,80.01,4,False,1.0
197537,0.739,0.103,0.933,0.0,0.435,-3.389,0.0339,129.989,4,False,1.0
213263,0.635,0.0529,0.89,0.0,0.317,-3.102,0.0831,149.972,4,False,1.0
200333,0.727,0.0374,0.827,0.0,0.137,-3.717,0.0345,132.957,4,False,1.0
211748,0.592,0.0873,0.905,0.0,0.323,-2.994,0.0602,133.03,4,False,1.0
200346,0.623,0.00461,0.745,0.0,0.159,-3.536,0.0562,135.013,4,False,3.0
245354,0.674,0.284,0.809,1.19e-06,0.437,-5.052,0.0775,150.0,4,False,3.0
205714,0.613,0.0832,0.931,0.0,0.139,-1.84,0.0427,126.984,4,False,3.0
206471,0.729,0.0998,0.793,0.0,0.312,-3.893,0.0413,98.006,4,False,2.0
237923,0.58,0.0219,0.937,0.0136,0.0667,-2.841,0.0905,95.09,4,False,3.0
234586,0.665,0.223,0.866,0.0,0.373,-3.81,0.056,128.041,4,False,3.0
218566,0.652,0.0441,0.941,0.0,0.317,-1.957,0.0564,123.03,4,False,3.0
216639,0.695,0.0244,0.907,0.0,0.0809,-4.731,0.0327,136.976,4,False,1.0
225594,0.69,0.00208,0.904,0.0,0.0793,-3.83,0.0365,134.962,4,False,3.0
216868,0.68,0.175,0.918,0.0,0.0901,-2.201,0.0673,114.915,4,False,3.0
223786,0.611,0.0785,0.9,0.0,0.413,-2.57,0.0434,129.873,4,False,1.0
235106,0.607,0.211,0.723,0.0,0.0663,-6.971,0.0769,124.992,4,False,1.0
256360,0.687,0.166,0.914,0.0,0.0858,-5.02,0.0437,126.001,4,False,1.0
225813,0.553,0.00281,0.867,1.04e-05,0.0725,-3.9,0.0454,123.04,4,False,1.0
231293,0.643,0.00584,0.786,0.0,0.369,-4.251,0.0413,128.003,4,False,1.0
229120,0.78,0.159,0.849,0.0,0.93,-5.646,0.064,125.018,4,False,1.0
230573,0.725,0.002,0.841,0.0,0.0652,-3.924,0.0545,130.013,4,False,4.0
245192,0.745,0.000875,0.825,0.000218,0.0828,-3.162,0.0352,95.001,4,False,1.0
188520,0.818,0.158,0.915,0.0,0.312,-5.583,0.0348,120.034,4,False,2.0
204920,0.756,0.0896,0.87,0.0,0.141,-2.27,0.0543,124.983,4,False,3.0
224792,0.665,0.00191,0.919,0.0,0.0588,-3.211,0.0921,129.961,4,False,1.0
229989,0.631,0.738,0.516,0.0,0.264,-5.759,0.0378,143.777,4,False,1.0
217085,0.641,0.136,0.645,0.000145,0.145,-6.54,0.0366,90.027,4,False,3.0
197091,0.73,0.0699,0.817,3.5e-05,0.351,-4.92,0.0559,100.019,4,False,2.0
193226,0.727,0.114,0.84,0.0,0.0621,-4.293,0.0964,102.993,4,False,3.0
271986,0.665,0.0971,0.909,0.0,0.059,-4.95,0.0498,100.178,4,False,2.0
148264,0.62,0.0657,0.736,0.0,0.319,-3.439,0.0308,81.984,4,False,2.0
209946,0.539,0.0392,0.928,0.0,0.27,-2.772,0.06,147.927,4,False,2.0
208248,0.518,0.0113,0.947,0.0,0.129,-3.447,0.0781,94.012,4,False,3.0
197172,0.668,0.00209,0.944,0.0,0.237,-3.279,0.0397,109.005,4,False,2.0
198974,0.847,0.185,0.737,0.0,0.103,-4.501,0.0675,119.989,4,False,2.0
196519,0.679,0.0106,0.968,0.0,0.0833,-2.325,0.0434,133.007,4,False,2.0
187219,0.754,0.218,0.973,0.0,0.187,-2.144,0.0468,124.935,4,False,3.0
208718,0.717,0.0897,0.924,0.0,0.123,-2.469,0.0895,90.03,4,False,3.0
217887,0.741,0.004,0.959,1.23e-05,0.355,-1.414,0.0571,110.016,4,False,3.0
207725,0.689,0.0445,0.936,0.0,0.0675,-2.382,0.083,125.017,4,False,3.0
230778,0.491,0.00262,0.947,0.0,0.34,-2.252,0.306,166.247,4,True,1.0
245140,0.738,0.000907,0.868,0.000215,0.275,-3.363,0.0703,111.992,4,True,1.0
239469,0.504,0.175,0.712,0.0,0.377,-4.705,0.379,189.577,4,True,1.0
217835,0.752,0.243,0.75,0.0,0.296,-3.702,0.068,105.001,4,False,3.0
227996,0.652,0.0678,0.901,0.0,0.0765,-2.979,0.0678,99.933,4,False,3.0
192809,0.754,0.506,0.412,2.04e-06,0.159,-7.994,0.0459,137.965,4,False,3.0
212610,0.637,0.103,0.947,0.0,0.263,-2.659,0.111,143.951,4,False,3.0
221518,0.692,0.0646,0.869,0.0,0.0249,-3.008,0.0976,112.057,4,False,3.0
235520,0.667,0.131,0.775,0.0,0.183,-3.86,0.0321,102.015,4,False,2.0
196853,0.773,0.0893,0.815,0.0,0.109,-3.566,0.0334,128.001,4,False,1.0
194742,0.674,0.165,0.711,0.0,0.368,-4.594,0.0548,125.87,4,False,2.0
236512,0.508,0.0339,0.853,0.0,0.287,-3.215,0.143,200.157,4,False,3.0
230424,0.714,0.029,0.883,0.0,0.172,-2.286,0.0433,131.005,4,False,3.0
237864,0.596,0.621,0.882,0.0,0.0682,-2.258,0.0697,130.027,4,False,3.0
214380,0.575,0.277,0.9,0.0,0.171,-3.723,0.0711,156.02,4,False,4.0
163870,0.643,0.047,0.783,0.0,0.083,-6.458,0.0856,154.084,4,False,4.0
205747,0.638,0.245,0.658,3.77e-06,0.0919,-6.318,0.0456,105.076,4,False,1.0
189440,0.543,0.0148,0.677,6.21e-06,0.13,-4.915,0.0993,103.809,4,False,1.0
245386,0.838,0.0117,0.771,0.0,0.0853,-3.791,0.244,175.957,4,False,4.0
220293,0.63,0.215,0.804,0.0,0.253,-4.183,0.0363,123.146,4,False,5.0
220116,0.681,0.0482,0.788,0.0,0.0753,-4.323,0.0785,170.019,4,False,4.0
202453,0.743,0.141,0.855,0.0045,0.099,-3.976,0.0436,96.989,4,False,4.0
250173,0.62,0.569,0.574,0.0,0.19,-7.788,0.0479,100.023,4,False,4.0
172800,0.88,0.149,0.428,5.05e-05,0.114,-8.28,0.206,100.007,4,False,5.0
220306,0.884,0.015,0.347,7e-06,0.0871,-8.227,0.35,75.016,4,False,1.0
205714,0.744,0.0231,0.804,0.0,0.0494,-6.327,0.0677,104.823,4,False,4.0
186026,0.895,0.11,0.885,4.04e-05,0.106,-4.182,0.268,134.973,4,False,1.0
233901,0.726,0.0293,0.769,0.0101,0.104,-5.043,0.123,97.985,4,False,5.0
177000,0.908,0.000282,0.621,5.39e-05,0.0958,-6.638,0.102,150.011,4,False,5.0
163253,0.801,0.0417,0.795,0.000113,0.0717,-5.115,0.0504,79.028,4,False,5.0
211475,0.774,0.0969,0.626,3.12e-05,0.0848,-4.432,0.0432,100.041,4,False,1.0
236853,0.677,0.152,0.497,0.0,0.0911,-5.763,0.0809,99.137,4,False,4.0
227087,0.643,0.145,0.709,0.000449,0.115,-4.343,0.0733,129.961,4,False,3.0
203000,0.642,0.0274,0.733,0.0,0.266,-5.001,0.0343,123.075,4,False,1.0
173986,0.791,0.00784,0.619,0.00423,0.351,-5.886,0.0532,103.989,4,True,3.0
212459,0.707,0.259,0.629,1.6e-05,0.138,-4.581,0.0563,122.863,4,False,4.0
244960,0.748,0.414,0.524,0.0,0.111,-5.599,0.0338,95.01,4,False,5.0
228826,0.694,0.229,0.815,0.0,0.0924,-4.328,0.12,88.931,4,False,1.0
183636,0.526,0.435,0.52,0.0,0.197,-7.985,0.0569,149.119,4,False,4.0
215064,0.628,0.0364,0.797,0.0,0.104,-3.953,0.0596,106.93,4,False,4.0
247160,0.617,0.0498,0.635,1.44e-05,0.164,-6.769,0.0317,103.019,4,False,5.0
217288,0.704,0.0185,0.859,0.0,0.0215,-4.877,0.0996,105.115,4,False,4.0
293946,0.745,0.0354,0.579,0.0118,0.246,-5.771,0.138,97.002,4,False,3.0
235540,0.705,0.0287,0.628,0.0193,0.0863,-5.362,0.0489,96.799,4,False,4.0
213400,0.8,0.264,0.585,0.0,0.153,-7.343,0.0924,126.058,4,False,5.0
234706,0.284,0.00583,0.704,0.000115,0.0424,-7.276,0.186,191.702,4,False,4.0
217306,0.765,0.184,0.523,3.56e-05,0.132,-4.333,0.03,104.988,4,False,5.0
226973,0.637,0.181,0.713,0.000637,0.137,-4.333,0.0747,129.923,4,False,4.0
204726,0.699,0.00433,0.479,9.58e-05,0.0435,-7.83,0.0919,102.959,4,False,1.0
214386,0.726,0.839,0.304,0.0,0.0853,-8.677,0.131,91.97,4,False,3.0
177160,0.65,0.166,0.758,0.0,0.0889,-4.02,0.116,94.9,4,False,3.0
217440,0.684,0.0716,0.619,0.0,0.122,-7.005,0.0386,125.046,4,False,4.0
217946,0.836,0.0403,0.544,0.0,0.0824,-5.975,0.0943,97.028,4,False,5.0
244826,0.649,0.00845,0.589,0.0,0.108,-6.237,0.0558,159.073,4,True,5.0
235540,0.715,0.0322,0.62,0.0142,0.0881,-5.428,0.0507,96.812,4,False,1.0
306440,0.309,0.0158,0.649,0.00595,0.367,-8.994,0.035,166.915,4,False,1.0
274760,0.438,0.0841,0.428,4.63e-05,0.138,-14.861,0.0263,94.864,4,False,1.0
214520,0.71,0.259,0.888,0.0,0.0969,-3.036,0.0382,90.009,4,False,4.0
187521,0.845,0.0233,0.709,0.0,0.094,-4.547,0.0714,98.062,4,False,4.0
193893,0.548,0.104,0.58,0.0,0.127,-7.524,0.121,180.066,4,False,1.0
198960,0.758,0.0309,0.448,8.67e-05,0.558,-9.441,0.103,77.176,4,True,1.0
255840,0.663,0.00472,0.846,0.0,0.292,-5.226,0.453,75.137,4,True,1.0
197120,0.909,0.128,0.493,0.000147,0.127,-6.688,0.0735,94.016,4,False,1.0
255840,0.655,0.00534,0.839,0.0,0.308,-5.076,0.443,74.867,4,True,1.0
276147,0.909,0.0717,0.631,0.0,0.108,-5.447,0.205,145.968,4,False,1.0
255378,0.936,0.0142,0.585,0.0,0.132,-6.914,0.125,124.991,4,False,4.0
190288,0.814,0.00316,0.819,0.0,0.133,-5.48,0.251,181.958,4,False,1.0
251858,0.808,0.0413,0.771,1.29e-06,0.18,-5.719,0.0645,161.94,4,False,4.0
293137,0.781,0.246,0.678,0.0,0.076,-4.369,0.059,75.95,4,False,1.0
278893,0.707,0.103,0.632,1.09e-05,0.0841,-7.031,0.0789,97.04,4,False,3.0
303076,0.9,0.0321,0.517,0.0,0.316,-5.4,0.204,138.012,4,False,1.0
255849,0.815,0.0768,0.547,0.0,0.215,-4.041,0.0942,152.0,4,False,1.0
202834,0.827,0.0307,0.591,0.0,0.273,-7.504,0.0744,142.113,4,False,3.0
184732,0.753,0.171,0.657,0.0,0.112,-3.061,0.0449,107.01,4,False,5.0
190288,0.817,0.00263,0.816,0.0,0.159,-5.402,0.269,181.982,4,False,4.0
276147,0.907,0.0876,0.633,2.6e-06,0.106,-5.145,0.184,145.914,4,False,4.0
303076,0.904,0.0305,0.518,0.0,0.325,-5.32,0.183,137.996,4,False,4.0
133994,0.716,0.014,0.805,3.1e-06,0.291,-3.839,0.0856,142.886,4,False,1.0
200480,0.786,0.174,0.846,0.0,0.413,-3.468,0.0505,95.005,4,False,1.0
211440,0.734,0.092,0.667,2.12e-05,0.104,-4.996,0.0871,100.578,4,True,1.0
278893,0.707,0.103,0.632,1.09e-05,0.0841,-7.031,0.0789,97.04,4,False,4.0
210772,0.653,0.194,0.809,0.0,0.165,-4.057,0.0474,92.213,4,False,4.0
293946,0.745,0.0354,0.579,0.0118,0.246,-5.771,0.138,97.002,4,False,3.0
307435,0.656,0.149,0.662,8.32e-06,0.16,-1.387,0.191,189.984,4,False,4.0
169247,0.672,0.0626,0.594,5.14e-05,0.152,-6.813,0.0789,171.854,4,True,5.0
227518,0.566,0.192,0.531,0.0,0.179,-6.635,0.0716,118.96,4,False,5.0
346460,0.795,0.337,0.751,0.0,0.0983,-3.661,0.0675,113.033,4,False,4.0
367680,0.512,0.161,0.451,0.0,0.0672,-7.222,0.131,80.04,4,False,4.0
201122,0.849,0.0204,0.724,5.98e-06,0.235,-4.139,0.0665,98.005,4,False,4.0
129039,0.786,0.363,0.65,8.17e-05,0.122,-6.839,0.109,92.975,4,False,4.0
254383,0.772,0.307,0.732,5.14e-06,0.106,-3.713,0.213,100.048,4,False,4.0
190004,0.79,0.437,0.631,0.0,0.158,-5.549,0.0425,94.039,4,False,5.0
233128,0.514,0.197,0.646,2.3e-05,0.0958,-8.833,0.275,88.661,4,True,4.0
221083,0.86,0.0605,0.61,0.0,0.0774,-5.93,0.0819,139.948,4,False,4.0
249608,0.769,0.16,0.838,0.0,0.0935,-5.238,0.0633,93.996,4,False,4.0
204453,0.709,0.146,0.771,3.29e-06,0.249,-4.598,0.166,174.006,4,False,4.0
231848,0.877,0.0446,0.777,3.46e-05,0.0863,-4.246,0.117,102.02,4,False,4.0
153887,0.749,0.985,0.418,0.000126,0.0832,-7.925,0.0587,147.887,3,True,4.0
190909,0.878,0.138,0.555,1.34e-06,0.151,-7.639,0.202,88.029,4,False,1.0
258638,0.767,0.323,0.709,0.0,0.0676,-4.47,0.336,171.993,4,False,4.0
219357,0.75,0.265,0.665,0.0,0.0515,-3.083,0.124,95.239,4,False,4.0
175200,0.799,0.41,0.676,0.000777,0.325,-5.644,0.169,104.956,4,False,4.0
198933,0.632,0.048,0.832,0.0,0.0705,-1.948,0.154,182.184,4,False,4.0
250840,0.684,0.161,0.811,0.000363,0.0871,-4.494,0.0714,87.866,4,False,4.0
188906,0.744,0.554,0.769,6.96e-06,0.102,-4.112,0.156,175.999,4,False,4.0
197967,0.743,0.287,0.73,8.1e-05,0.0778,-4.314,0.125,179.972,4,True,4.0
186315,0.823,0.175,0.731,0.0,0.131,-3.399,0.103,152.024,4,False,5.0
204630,0.796,0.188,0.911,0.0,0.499,-1.998,0.285,180.128,4,False,1.0
245360,0.684,0.419,0.762,0.0,0.0759,-5.147,0.0564,172.015,4,True,2.0
227480,0.678,0.0464,0.806,0.0,0.0673,-3.334,0.0648,183.984,4,False,4.0
187272,0.74,0.486,0.595,0.0,0.163,-9.082,0.0623,131.96,4,True,4.0
176133,0.754,0.315,0.805,0.0,0.203,-4.249,0.0752,93.982,4,False,4.0
417920,0.903,0.542,0.675,1.28e-05,0.0595,-3.445,0.214,96.507,4,False,4.0
233929,0.573,0.94,0.31,5.65e-06,0.198,-11.134,0.296,177.601,4,False,4.0
300579,0.655,0.0327,0.725,0.00264,0.0611,-5.497,0.188,125.8,4,True,4.0
164764,0.857,0.188,0.772,0.00181,0.0851,-4.737,0.195,94.03,4,False,4.0
218360,0.917,0.304,0.476,0.0,0.103,-6.621,0.0655,93.987,4,False,1.0
187254,0.835,0.56,0.703,0.0,0.144,-4.177,0.231,94.211,4,False,1.0
258000,0.737,0.218,0.742,0.0,0.316,-2.875,0.0441,119.966,4,False,4.0
235973,0.7,0.327,0.71,0.0,0.129,-4.835,0.0532,167.971,4,False,4.0
236215,0.826,0.556,0.449,1.85e-05,0.273,-8.33,0.0674,128.028,4,True,4.0
195044,0.704,0.483,0.706,0.0,0.0965,-5.233,0.111,92.965,4,False,3.0
172749,0.827,0.0435,0.78,0.0,0.133,-3.315,0.133,80.015,4,False,3.0
226626,0.728,0.279,0.801,4.71e-06,0.143,-2.942,0.0683,130.059,4,False,4.0
273198,0.62,0.66,0.744,5.8e-06,0.141,-2.576,0.142,180.014,4,False,4.0
226200,0.8,0.184,0.74,0.0,0.0558,-4.52,0.0479,90.035,4,False,4.0
229455,0.651,0.627,0.575,0.000202,0.0961,-7.739,0.299,160.007,4,True,4.0
221653,0.777,0.0505,0.782,0.0,0.64,-4.435,0.0907,94.023,4,False,4.0
327466,0.825,0.589,0.69,0.0,0.413,-4.252,0.226,94.194,4,False,4.0
235000,0.685,0.295,0.782,7.27e-05,0.117,-5.035,0.213,175.916,4,False,4.0
192000,0.79,0.303,0.858,0.0,0.61,-2.78,0.0471,92.05,4,False,4.0
179882,0.805,0.37,0.833,0.0,0.0887,-3.723,0.0629,93.983,4,False,4.0
190296,0.693,0.499,0.752,2.66e-05,0.123,-4.108,0.0729,185.996,4,False,4.0
220500,0.779,0.315,0.591,6.63e-05,0.129,-7.056,0.04,119.961,4,False,4.0
215488,0.564,0.642,0.726,3.2e-05,0.0941,-4.89,0.15,195.989,4,False,4.0
198303,0.672,0.203,0.852,0.0,0.118,-3.998,0.0495,176.133,4,False,4.0
151400,0.826,0.222,0.815,6.96e-05,0.0964,-4.773,0.0875,163.073,4,False,4.0
219880,0.8,0.324,0.693,0.0,0.123,-5.72,0.0499,152.081,4,False,1.0
224306,0.74,0.433,0.591,2.81e-06,0.396,-5.975,0.0385,132.981,4,False,1.0
297485,0.807,0.423,0.681,0.0,0.0962,-6.268,0.0983,140.006,4,True,4.0
271013,0.714,0.408,0.738,0.000141,0.081,-5.307,0.0274,127.936,4,False,3.0
246360,0.798,0.0682,0.487,0.0,0.0925,-4.939,0.206,151.02,4,False,3.0
235746,0.663,0.0561,0.696,3.77e-05,0.0778,-4.957,0.103,180.113,4,False,4.0
228466,0.776,0.134,0.684,0.0,0.254,-4.95,0.0511,91.003,4,False,4.0
242160,0.772,0.188,0.803,0.0,0.434,-3.035,0.0468,94.981,4,False,4.0
238200,0.663,0.246,0.853,0.0,0.208,-2.809,0.0878,180.008,4,False,3.0
199160,0.647,0.0339,0.484,0.0,0.0496,-9.76,0.0595,139.847,4,False,1.0
208079,0.793,0.831,0.557,4.45e-06,0.103,-5.618,0.1,120.118,4,True,1.0
188560,0.791,0.354,0.745,2.93e-05,0.104,-3.695,0.0464,94.014,4,False,4.0
176133,0.754,0.315,0.805,0.0,0.203,-4.249,0.0752,93.983,4,False,1.0
217822,0.635,0.172,0.902,0.0,0.125,-3.559,0.109,102.063,4,False,1.0
231909,0.637,0.3,0.513,0.000571,0.0981,-6.846,0.283,196.088,4,False,1.0
245986,0.748,0.389,0.532,0.0,0.06,-7.157,0.132,98.038,4,False,1.0
228493,0.8,0.616,0.355,0.0,0.118,-10.47,0.0895,145.929,4,True,4.0
227653,0.794,0.227,0.807,0.0,0.199,-5.151,0.0741,100.032,4,False,1.0
199641,0.813,0.216,0.787,0.0,0.0602,-4.098,0.177,130.065,4,False,1.0
170509,0.85,0.0139,0.5,0.000384,0.0947,-6.708,0.0665,160.02,4,True,4.0
159228,0.727,0.185,0.58,3.58e-06,0.125,-6.804,0.136,137.048,4,True,4.0
224512,0.855,0.146,0.512,0.000854,0.107,-8.165,0.0534,146.075,4,True,4.0
193210,0.785,0.158,0.626,4.6e-06,0.181,-8.03,0.0675,154.946,4,True,4.0
197967,0.743,0.287,0.73,8.1e-05,0.0778,-4.314,0.125,179.972,4,True,4.0
188654,0.787,0.137,0.705,1.06e-06,0.108,-7.582,0.0695,81.998,4,True,4.0
208079,0.759,0.821,0.536,4.57e-06,0.107,-6.663,0.173,119.883,4,True,4.0
187125,0.773,0.372,0.57,0.00524,0.108,-3.482,0.113,95.038,4,False,4.0
311726,0.807,0.0564,0.633,0.0,0.107,-6.016,0.0929,138.038,4,False,4.0
181093,0.856,0.135,0.728,1e-06,0.2,-3.497,0.0916,89.999,4,False,4.0
216857,0.812,0.308,0.66,0.0,0.0617,-3.353,0.0854,140.048,4,False,4.0
186986,0.697,0.0372,0.683,0.0,0.137,-2.881,0.117,96.133,4,False,5.0
232186,0.698,0.0605,0.633,0.000194,0.0926,-4.946,0.0597,96.924,4,False,5.0
264853,0.706,0.0131,0.785,0.0,0.164,-6.475,0.271,160.033,4,False,4.0
210240,0.6,0.0984,0.683,1.26e-06,0.11,-6.271,0.0493,102.036,4,False,4.0
260773,0.383,0.0722,0.637,0.0,0.368,-6.993,0.0703,177.913,4,True,5.0
196493,0.551,0.705,0.537,0.0,0.0802,-7.595,0.034,126.421,4,False,5.0
256063,0.561,0.0862,0.779,0.0,0.078,-5.107,0.0531,81.965,4,False,4.0
193320,0.688,0.3,0.688,0.0,0.0982,-5.84,0.0357,114.011,4,False,4.0
198160,0.568,0.0211,0.656,1.37e-05,0.213,-5.413,0.0433,100.049,4,True,4.0
228373,0.461,0.17,0.593,0.0,0.307,-4.954,0.0356,134.17,3,True,5.0
191600,0.686,0.278,0.73,4.76e-05,0.106,-5.077,0.374,128.943,5,False,4.0
231920,0.766,0.39,0.822,3.37e-05,0.349,-4.126,0.16,165.842,4,False,4.0
182626,0.572,0.0946,0.75,0.0,0.378,-5.042,0.0604,144.081,4,False,4.0
152000,0.891,0.0345,0.926,0.0,0.278,-5.271,0.155,110.021,4,False,4.0
211680,0.43,0.131,0.606,0.0,0.173,-5.115,0.0431,169.988,4,False,4.0
232253,0.75,0.216,0.404,0.000357,0.0911,-10.178,0.0682,95.045,4,True,5.0
145542,0.897,0.0852,0.662,0.0,0.534,-6.903,0.292,112.511,4,False,5.0
200480,0.783,0.174,0.84,0.0,0.412,-3.416,0.051,95.001,4,False,4.0
170769,0.632,0.549,0.686,0.0,0.2,-7.665,0.243,89.949,4,False,5.0
262493,0.83,0.227,0.546,0.0,0.112,-5.716,0.295,182.973,4,False,4.0
194680,0.631,0.0817,0.649,3.8e-06,0.0934,-5.892,0.0385,93.95,4,True,3.0
242827,0.535,0.0183,0.8,0.0,0.421,-4.569,0.0342,113.023,4,False,4.0
216631,0.755,0.147,0.599,0.0,0.109,-5.042,0.224,133.123,4,False,3.0
202620,0.626,0.205,0.88,0.0,0.128,-2.384,0.0504,95.079,4,False,3.0
215229,0.611,0.558,0.462,1.01e-06,0.131,-7.054,0.0646,59.635,4,True,4.0
197546,0.602,0.0233,0.658,6e-05,0.237,-5.934,0.0558,145.031,4,True,4.0
198973,0.754,0.0332,0.449,8.29e-05,0.552,-9.211,0.109,77.169,4,True,5.0
214289,0.687,0.191,0.792,0.0,0.167,-2.749,0.0452,100.015,4,False,3.0
207029,0.503,0.579,0.741,1.49e-06,0.0712,-5.128,0.047,88.335,3,False,4.0
253390,0.816,0.099,0.726,0.0,0.372,-3.998,0.129,136.048,4,False,4.0
127946,0.897,0.0138,0.529,0.0,0.259,-8.302,0.353,104.045,4,False,3.0
195519,0.63,0.00281,0.694,0.0,0.0719,-6.257,0.0253,97.005,4,False,4.0
211360,0.622,0.0573,0.712,0.0,0.13,-7.321,0.066,140.025,4,False,4.0
217925,0.835,0.0589,0.626,6e-05,0.396,-5.833,0.125,91.03,4,True,4.0
184560,0.694,0.176,0.77,1.1e-05,0.118,-5.335,0.149,125.905,4,False,5.0
215759,0.747,0.374,0.834,0.0,0.0586,-2.867,0.045,128.005,4,False,4.0
253579,0.893,0.0995,0.651,0.0,0.371,-8.647,0.367,105.835,4,False,4.0
191120,0.475,0.275,0.846,0.0,0.0824,-3.344,0.283,96.036,4,False,4.0
204150,0.746,0.0142,0.825,0.0107,0.121,-4.666,0.169,152.914,4,False,1.0
201707,0.708,0.0956,0.648,0.0,0.134,-5.626,0.0449,143.955,4,False,4.0
200185,0.292,0.934,0.296,0.0,0.095,-10.109,0.0359,115.046,4,True,4.0
239835,0.511,0.349,0.566,0.0,0.34,-7.23,0.2,83.903,4,False,5.0
244679,0.876,0.0627,0.786,0.0,0.127,-4.884,0.306,153.068,4,False,4.0
204253,0.725,0.0849,0.835,6.29e-06,0.0809,-3.95,0.0362,120.023,4,False,3.0
131064,0.71,0.0161,0.789,2.77e-06,0.451,-3.874,0.0722,142.929,4,False,4.0
156600,0.6,0.159,0.688,1.29e-05,0.409,-8.339,0.201,99.977,4,False,5.0
230288,0.301,0.28,0.672,3.1e-05,0.0609,-4.497,0.0623,169.497,3,True,4.0
210746,0.585,0.0891,0.909,9.7e-05,0.119,-6.474,0.0707,93.372,4,True,5.0
260000,0.527,0.073,0.761,0.0,0.0865,-4.708,0.341,135.543,5,False,3.0
205920,0.699,0.04,0.713,3.11e-06,0.294,-5.507,0.0594,121.993,4,True,4.0
217099,0.601,0.00987,0.794,1.36e-06,0.418,-5.844,0.0671,114.066,4,False,4.0
216419,0.506,0.584,0.693,9.58e-05,0.0891,-7.265,0.0412,139.912,4,False,4.0
214846,0.791,0.037,0.862,2.19e-05,0.0814,-3.24,0.11,123.994,4,True,5.0
213309,0.781,0.0119,0.768,4.91e-06,0.325,-5.991,0.0394,123.07,4,True,4.0
221440,0.75,0.546,0.56,0.0,0.111,-8.094,0.105,140.06,4,False,4.0
217293,0.689,0.158,0.505,0.0,0.138,-6.389,0.0933,99.017,4,False,4.0
194407,0.687,0.327,0.785,0.0,0.203,-4.65,0.0333,106.046,4,False,4.0
166605,0.74,0.258,0.613,0.00372,0.123,-4.88,0.145,75.023,4,False,5.0
198946,0.703,0.137,0.66,0.0,0.192,-5.119,0.123,95.031,4,True,4.0
345133,0.52,0.367,0.538,0.00187,0.119,-8.109,0.206,141.894,4,False,5.0
215733,0.572,0.371,0.385,0.0,0.231,-6.362,0.0308,95.799,4,False,5.0
201287,0.673,0.286,0.735,0.0,0.242,-4.733,0.0457,115.744,4,False,4.0
193200,0.663,0.109,0.577,0.0,0.12,-7.518,0.0531,89.996,4,False,4.0
312820,0.834,0.00513,0.73,0.0,0.124,-3.714,0.222,155.008,4,False,5.0
190160,0.788,0.352,0.745,4.56e-05,0.0973,-4.417,0.0448,94.002,4,False,4.0
